source_league_id,dest_league_id,source_league,dest_league,source_country_id,dest_country_id,source_tier,dest_tier,n_transfers,n_loans,fee_sum,fee_median,domestic_share
RLSA,CAREER_BREAK,Regionalliga Salzburg Abstiegsrunde (- 2023),CAREER_BREAK,127.0,,3,,4,0,0.0,,0.0
RLSA,CZ3M,Regionalliga Salzburg Abstiegsrunde (- 2023),Moravskoslezska fotbalova liga,127.0,172.0,3,3,2,0,0.0,,0.0
RLSA,ELTA,Regionalliga Salzburg Abstiegsrunde (- 2023),Regionalliga Tirol Abstiegsrunde (- 2023),127.0,127.0,3,3,1,0,0.0,,1.0
RLSA,GI1,Regionalliga Salzburg Abstiegsrunde (- 2023),Gibraltar Football League,127.0,266.0,3,1,1,0,0.0,,0.0
RLSA,IT1,Regionalliga Salzburg Abstiegsrunde (- 2023),Serie A,127.0,75.0,3,1,1,0,0.0,,0.0
RLSA,MLS1,Regionalliga Salzburg Abstiegsrunde (- 2023),Major League Soccer,127.0,184.0,3,1,1,1,0.0,,0.0
RLSA,MNP3,Regionalliga Salzburg Abstiegsrunde (- 2023),MLS Next Pro,127.0,184.0,3,3,1,1,0.0,,0.0
RLSA,RETIREMENT,Regionalliga Salzburg Abstiegsrunde (- 2023),RETIREMENT,127.0,,3,,4,0,0.0,,0.0
RLSA,RLSA,Regionalliga Salzburg Abstiegsrunde (- 2023),Regionalliga Salzburg Abstiegsrunde (- 2023),127.0,127.0,3,3,16,0,0.0,,1.0
RLSA,SL1,Regionalliga Salzburg Abstiegsrunde (- 2023),Prva Liga,127.0,155.0,3,1,1,0,0.0,,0.0
RLSA,UKR2,Regionalliga Salzburg Abstiegsrunde (- 2023),Persha Liga,127.0,177.0,3,2,1,1,0.0,,0.0
RLSA,VLBW,Regionalliga Salzburg Abstiegsrunde (- 2023),Verbandsliga Württemberg,127.0,40.0,3,6,1,0,0.0,,0.0
RLSA,WITHOUT_CLUB,Regionalliga Salzburg Abstiegsrunde (- 2023),WITHOUT_CLUB,127.0,,3,,3,0,0.0,,0.0
RLSW,511,Regionalliga Südwest,Derde Divisie B,40.0,122.0,4,4,1,0,0.0,,0.0
RLSW,A1,Regionalliga Südwest,Bundesliga,40.0,127.0,4,1,16,6,550000.0,550000.0,0.0
RLSW,A2,Regionalliga Südwest,2. Liga,40.0,127.0,4,2,14,0,0.0,,0.0
RLSW,AJ2,Regionalliga Südwest,A-Junioren Bundesliga West (- 23/24),40.0,40.0,4,Youth,1,0,0.0,,1.0
RLSW,AJ3,Regionalliga Südwest,A-Junioren Bundesliga Süd/Südwest (- 23/24),40.0,40.0,4,Youth,1,0,0.0,,1.0
RLSW,ALB1,Regionalliga Südwest,Kategoria Superiore,40.0,3.0,4,1,1,0,0.0,,0.0
RLSW,AR1N,Regionalliga Südwest,Liga Profesional de Fútbol (- 23/24),40.0,9.0,4,1,1,0,0.0,,0.0
RLSW,ATRO,Regionalliga Südwest,Regionalliga Ost,40.0,127.0,4,3,2,0,0.0,,0.0
RLSW,ATRW,Regionalliga Südwest,Regionalliga West,40.0,127.0,4,3,2,0,0.0,,0.0
RLSW,BE1,Regionalliga Südwest,Jupiler Pro League,40.0,19.0,4,1,2,0,0.0,,0.0
RLSW,BE2,Regionalliga Südwest,Challenger Pro League,40.0,19.0,4,2,3,0,0.0,,0.0
RLSW,BOS1,Regionalliga Südwest,Premijer Liga Bosne i Hercegovine,40.0,24.0,4,1,3,0,0.0,,0.0
RLSW,BOS2,Regionalliga Südwest,Prva liga FBiH,40.0,24.0,4,2,1,0,0.0,,0.0
RLSW,BU1,Regionalliga Südwest,efbet Liga,40.0,28.0,4,1,1,0,0.0,,0.0
RLSW,C1,Regionalliga Südwest,Super League,40.0,148.0,4,1,8,2,500000.0,500000.0,0.0
RLSW,C2,Regionalliga Südwest,Challenge League,40.0,148.0,4,2,8,1,0.0,,0.0
RLSW,C3GE,Regionalliga Südwest,Championnat National 3 - Groupe I,40.0,50.0,4,5,2,0,0.0,,0.0
RLSW,CAREER_BREAK,Regionalliga Südwest,CAREER_BREAK,40.0,,4,,33,0,0.0,,0.0
RLSW,CDN1,Regionalliga Südwest,Canadian Premier League,40.0,80.0,4,1,1,0,0.0,,0.0
RLSW,CHC3,Regionalliga Südwest,1. Liga Classic Gruppe 3,40.0,148.0,4,4,2,1,0.0,,0.0
RLSW,CHPR,Regionalliga Südwest,Promotion League,40.0,148.0,4,3,1,1,0.0,,0.0
RLSW,CN2A,Regionalliga Südwest,Championnat National 2 - Groupe A,40.0,50.0,4,4,1,0,0.0,,0.0
RLSW,CZ3M,Regionalliga Südwest,Moravskoslezska fotbalova liga,40.0,172.0,4,3,1,0,0.0,,0.0
RLSW,DK1,Regionalliga Südwest,Superliga,40.0,39.0,4,1,1,0,0.0,,0.0
RLSW,DK2,Regionalliga Südwest,1.Division,40.0,39.0,4,2,1,0,0.0,,0.0
RLSW,E4G4,Regionalliga Südwest,Segunda Federación - Grupo IV,40.0,157.0,4,4,2,0,0.0,,0.0
RLSW,ELTI,Regionalliga Südwest,Regionalliga Tirol (- 2023),40.0,127.0,4,3,2,0,0.0,,0.0
RLSW,ES3C,Regionalliga Südwest,Segunda División B - Grupo III (-20/21),40.0,157.0,4,3,1,0,0.0,,0.0
RLSW,EST1,Regionalliga Südwest,Premium Liiga,40.0,47.0,4,1,1,0,0.0,,0.0
RLSW,FI1,Regionalliga Südwest,Veikkausliiga,40.0,49.0,4,1,3,1,0.0,,0.0
RLSW,FR2,Regionalliga Südwest,Ligue 2,40.0,50.0,4,2,2,0,0.0,,0.0
RLSW,GB3,Regionalliga Südwest,League One,40.0,189.0,4,3,2,0,0.0,,0.0
RLSW,GB4,Regionalliga Südwest,League Two,40.0,189.0,4,4,1,0,0.0,,0.0
RLSW,GI1,Regionalliga Südwest,Gibraltar Football League,40.0,266.0,4,1,1,0,0.0,,0.0
RLSW,GR1,Regionalliga Südwest,Super League 1,40.0,56.0,4,1,2,0,0.0,,0.0
RLSW,GR2,Regionalliga Südwest,Football League,40.0,56.0,4,3,2,0,0.0,,0.0
RLSW,GRS2,Regionalliga Südwest,Super League 2,40.0,56.0,4,2,2,0,0.0,,0.0
RLSW,GU1A,Regionalliga Südwest,Liga Nacional Apertura,40.0,58.0,4,1,1,0,0.0,,0.0
RLSW,IS1,Regionalliga Südwest,Besta deild,40.0,73.0,4,1,1,0,0.0,,0.0
RLSW,IT3A,Regionalliga Südwest,Serie C - Girone A,40.0,75.0,4,3,1,0,0.0,,0.0
RLSW,IT3B,Regionalliga Südwest,Serie C - Girone B,40.0,75.0,4,3,1,0,0.0,,0.0
RLSW,IT4C,Regionalliga Südwest,Serie D - Girone C,40.0,75.0,4,4,1,0,0.0,,0.0
RLSW,IT4I,Regionalliga Südwest,Serie D - Girone I,40.0,75.0,4,4,1,0,0.0,,0.0
RLSW,JAP1,Regionalliga Südwest,J1 League,40.0,77.0,4,1,1,0,0.0,,0.0
RLSW,KO1,Regionalliga Südwest,Superliga e Kosovës,40.0,244.0,4,1,1,0,0.0,,0.0
RLSW,KR1,Regionalliga Südwest,SuperSport HNL,40.0,37.0,4,1,1,0,0.0,,0.0
RLSW,KR2,Regionalliga Südwest,Prva Nogometna Liga,40.0,37.0,4,2,2,0,0.0,,0.0
RLSW,L1,Regionalliga Südwest,Bundesliga,40.0,40.0,4,1,12,5,750000.0,200000.0,1.0
RLSW,L2,Regionalliga Südwest,2. Bundesliga,40.0,40.0,4,2,93,38,690000.0,90000.0,1.0
RLSW,L3,Regionalliga Südwest,3. Liga,40.0,40.0,4,3,228,36,795000.0,72500.0,1.0
RLSW,LBSO,Regionalliga Südwest,Landesliga Bayern Südost,40.0,40.0,4,6,1,0,0.0,,1.0
RLSW,LBSW,Regionalliga Südwest,Landesliga Bayern Südwest,40.0,40.0,4,6,3,0,0.0,,1.0
RLSW,LET1,Regionalliga Südwest,Virsliga,40.0,92.0,4,1,1,0,0.0,,0.0
RLSW,LLSA,Regionalliga Südwest,Schröder-Liga Saar,40.0,40.0,4,6,5,0,0.0,,1.0
RLSW,LNBR,Regionalliga Südwest,Landesliga Braunschweig,40.0,40.0,4,6,1,0,0.0,,1.0
RLSW,LNR1,Regionalliga Südwest,Landesliga Niederrhein - Gruppe 1,40.0,40.0,4,6,1,0,0.0,,1.0
RLSW,LUX1,Regionalliga Südwest,BGL Ligue,40.0,99.0,4,1,15,0,0.0,,0.0
RLSW,LUX2,Regionalliga Südwest,Ehrenpromotion,40.0,99.0,4,2,1,0,0.0,,0.0
RLSW,MAL1,Regionalliga Südwest,Premier League (-2024),40.0,106.0,4,1,2,0,0.0,,0.0
RLSW,MAR1,Regionalliga Südwest,Botola Pro Inwi,40.0,107.0,4,1,1,0,0.0,,0.0
RLSW,MLS1,Regionalliga Südwest,Major League Soccer,40.0,184.0,4,1,5,1,0.0,,0.0
RLSW,NAFC,Regionalliga Südwest,NASL Fall Championship (2013 - 2017),40.0,184.0,4,2,1,0,0.0,,0.0
RLSW,NL1,Regionalliga Südwest,Eredivisie,40.0,122.0,4,1,3,1,0.0,,0.0
RLSW,NL2,Regionalliga Südwest,Keuken Kampioen Divisie,40.0,122.0,4,2,4,1,0.0,,0.0
RLSW,NO1,Regionalliga Südwest,Eliteserien,40.0,125.0,4,1,1,1,0.0,,0.0
RLSW,NTD,Regionalliga Südwest,Tweede Divisie,40.0,122.0,4,3,1,0,0.0,,0.0
RLSW,NZL1,Regionalliga Südwest,New Zealand Premiership (- 2021),40.0,120.0,4,1,1,0,0.0,,0.0
RLSW,OBLB,Regionalliga Südwest,Oberliga Baden-Württemberg,40.0,40.0,4,5,93,1,0.0,,1.0
RLSW,OBLC,Regionalliga Südwest,Hessenliga,40.0,40.0,4,5,62,2,0.0,,1.0
RLSW,OBLF,Regionalliga Südwest,NOFV-Oberliga Nord,40.0,40.0,4,5,1,0,0.0,,1.0
RLSW,OBLG,Regionalliga Südwest,NOFV-Oberliga Süd,40.0,40.0,4,5,4,1,0.0,,1.0
RLSW,OBLK,Regionalliga Südwest,Bremenliga,40.0,40.0,4,5,1,0,0.0,,1.0
RLSW,OBLL,Regionalliga Südwest,Oberliga Schleswig-Holstein,40.0,40.0,4,5,2,0,0.0,,1.0
RLSW,OBLN,Regionalliga Südwest,Oberliga Niedersachsen,40.0,40.0,4,5,1,0,0.0,,1.0
RLSW,OLB1,Regionalliga Südwest,Bayernliga Nord,40.0,40.0,4,5,2,0,0.0,,1.0
RLSW,OLB2,Regionalliga Südwest,Bayernliga Süd,40.0,40.0,4,5,11,0,0.0,,1.0
RLSW,OLMR,Regionalliga Südwest,Mittelrheinliga,40.0,40.0,4,5,5,0,0.0,,1.0
RLSW,OLNI,Regionalliga Südwest,Oberliga Niederrhein,40.0,40.0,4,5,7,0,0.0,,1.0
RLSW,OLRP,Regionalliga Südwest,Oberliga Rheinland-Pfalz/Saar,40.0,40.0,4,5,80,1,0.0,,1.0
RLSW,OLW3,Regionalliga Südwest,Oberliga Westfalen,40.0,40.0,4,5,6,0,0.0,,1.0
RLSW,ORPE,Regionalliga Südwest,Oberliga Rheinland-Pfalz/Saar - Endrunde,40.0,40.0,4,PlayoffRelegation,7,0,0.0,,1.0
RLSW,PL1,Regionalliga Südwest,PKO BP Ekstraklasa,40.0,135.0,4,1,5,0,0.0,,0.0
RLSW,PL2,Regionalliga Südwest,Betclic 1 Liga,40.0,135.0,4,2,1,0,0.0,,0.0
RLSW,PL33,Regionalliga Südwest,Betclic 3 Liga - Gruppe III,40.0,135.0,4,4,1,0,0.0,,0.0
RLSW,PO2,Regionalliga Südwest,Liga Portugal 2,40.0,136.0,4,2,4,2,0.0,,0.0
RLSW,PT3A,Regionalliga Südwest,Liga 3,40.0,136.0,4,3,1,0,0.0,,0.0
RLSW,RETIREMENT,Regionalliga Südwest,RETIREMENT,40.0,,4,,79,0,0.0,,0.0
RLSW,RHL,Regionalliga Südwest,Rheinlandliga,40.0,40.0,4,6,9,0,0.0,,1.0
RLSW,RLB3,Regionalliga Südwest,Regionalliga Bayern,40.0,40.0,4,4,77,4,0.0,,1.0
RLSW,RLN3,Regionalliga Südwest,Regionalliga Nord,40.0,40.0,4,4,35,1,0.0,,1.0
RLSW,RLN4,Regionalliga Südwest,Regionalliga Nordost,40.0,40.0,4,4,67,0,0.0,,1.0
RLSW,RLSW,Regionalliga Südwest,Regionalliga Südwest,40.0,40.0,4,4,387,9,110000.0,20000.0,1.0
RLSW,RLW3,Regionalliga Südwest,Regionalliga West,40.0,40.0,4,4,120,2,50000.0,50000.0,1.0
RLSW,RO1,Regionalliga Südwest,SuperLiga,40.0,140.0,4,1,1,0,0.0,,0.0
RLSW,RO2,Regionalliga Südwest,Liga 2,40.0,140.0,4,2,2,0,0.0,,0.0
RLSW,RU2,Regionalliga Südwest,1.Division,40.0,141.0,4,2,1,0,0.0,,0.0
RLSW,SC1,Regionalliga Südwest,Scottish Premiership,40.0,190.0,4,1,1,0,0.0,,0.0
RLSW,SC2,Regionalliga Südwest,Scottish Championship,40.0,190.0,4,2,1,0,0.0,,0.0
RLSW,SE1,Regionalliga Südwest,Allsvenskan,40.0,147.0,4,1,1,0,0.0,,0.0
RLSW,SE2,Regionalliga Südwest,Superettan,40.0,147.0,4,2,1,0,0.0,,0.0
RLSW,SL1,Regionalliga Südwest,Prva Liga,40.0,155.0,4,1,1,0,0.0,,0.0
RLSW,SL2,Regionalliga Südwest,Druga Liga,40.0,155.0,4,2,1,0,0.0,,0.0
RLSW,SLI,Regionalliga Südwest,Sachsenliga,40.0,40.0,4,6,1,0,0.0,,1.0
RLSW,THA1,Regionalliga Südwest,Thai League,40.0,167.0,4,1,1,0,0.0,,0.0
RLSW,TR1,Regionalliga Südwest,Süper Lig,40.0,174.0,4,1,10,1,130000.0,65000.0,0.0
RLSW,TR2,Regionalliga Südwest,1.Lig,40.0,174.0,4,2,7,0,0.0,,0.0
RLSW,TR3B,Regionalliga Südwest,2.Lig Kirmizi,40.0,174.0,4,3,8,0,0.0,,0.0
RLSW,TR4B,Regionalliga Südwest,3.Lig Grup 2,40.0,174.0,4,4,3,0,0.0,,0.0
RLSW,TR4C,Regionalliga Südwest,3.Lig Grup 3,40.0,174.0,4,4,1,0,0.0,,0.0
RLSW,TS1,Regionalliga Südwest,Chance Liga,40.0,172.0,4,1,1,0,0.0,,0.0
RLSW,TS2,Regionalliga Südwest,Chance Narodni Liga,40.0,172.0,4,2,2,0,0.0,,0.0
RLSW,TUN1,Regionalliga Südwest,Ligue 1,40.0,173.0,4,1,1,0,0.0,,0.0
RLSW,UKR1,Regionalliga Südwest,Premier Liga,40.0,177.0,4,1,1,0,0.0,,0.0
RLSW,UNKNOWN_CLUB,Regionalliga Südwest,UNKNOWN_CLUB,40.0,,4,,16,0,0.0,0.0,0.0
RLSW,USL,Regionalliga Südwest,USL Championship,40.0,184.0,4,2,1,0,0.0,,0.0
RLSW,VLBA,Regionalliga Südwest,Verbandsliga Baden,40.0,40.0,4,6,20,0,0.0,,1.0
RLSW,VLBW,Regionalliga Südwest,Verbandsliga Württemberg,40.0,40.0,4,6,25,1,0.0,,1.0
RLSW,VLHM,Regionalliga Südwest,Verbandsliga Hessen-Mitte,40.0,40.0,4,6,4,0,0.0,,1.0
RLSW,VLHN,Regionalliga Südwest,Verbandsliga Hessen-Nord,40.0,40.0,4,6,3,0,0.0,,1.0
RLSW,VLHS,Regionalliga Südwest,Verbandsliga Hessen-Süd,40.0,40.0,4,6,11,0,0.0,,1.0
RLSW,VLMV,Regionalliga Südwest,Verbandsliga Mecklenburg-Vorpommern,40.0,40.0,4,6,1,0,0.0,,1.0
RLSW,VLSA,Regionalliga Südwest,Verbandsliga Sachsen-Anhalt,40.0,40.0,4,6,2,0,0.0,,1.0
RLSW,VLSB,Regionalliga Südwest,Verbandsliga Südbaden,40.0,40.0,4,6,6,0,0.0,,1.0
RLSW,VLSW,Regionalliga Südwest,Verbandsliga Südwest,40.0,40.0,4,6,5,0,0.0,,1.0
RLSW,WITHOUT_CLUB,Regionalliga Südwest,WITHOUT_CLUB,40.0,,4,,211,0,0.0,,0.0
RLSW,ZYP1,Regionalliga Südwest,Cyprus League,40.0,188.0,4,1,1,1,0.0,,0.0
RLW3,A1,Regionalliga West,Bundesliga,40.0,127.0,4,1,3,0,0.0,,0.0
RLW3,A2,Regionalliga West,2. Liga,40.0,127.0,4,2,8,0,0.0,,0.0
RLW3,AJ2,Regionalliga West,A-Junioren Bundesliga West (- 23/24),40.0,40.0,4,Youth,1,0,1500000.0,1500000.0,1.0
RLW3,ALB1,Regionalliga West,Kategoria Superiore,40.0,3.0,4,1,1,1,0.0,,0.0
RLW3,ALB2,Regionalliga West,Kategoria e Parë,40.0,3.0,4,2,1,0,0.0,,0.0
RLW3,ATRO,Regionalliga West,Regionalliga Ost,40.0,127.0,4,3,1,0,0.0,,0.0
RLW3,ATRW,Regionalliga West,Regionalliga West,40.0,127.0,4,3,1,0,0.0,,0.0
RLW3,AUS1,Regionalliga West,A-League Men,40.0,12.0,4,1,1,1,0.0,,0.0
RLW3,BE1,Regionalliga West,Jupiler Pro League,40.0,19.0,4,1,3,0,100000.0,100000.0,0.0
RLW3,BE2,Regionalliga West,Challenger Pro League,40.0,19.0,4,2,2,0,0.0,,0.0
RLW3,BE3A,Regionalliga West,1ste Nationale ACFF,40.0,19.0,4,3,1,0,0.0,,0.0
RLW3,BEL3,Regionalliga West,1ste Nationale,40.0,19.0,4,3,2,0,0.0,,0.0
RLW3,BU1,Regionalliga West,efbet Liga,40.0,28.0,4,1,2,0,20000.0,20000.0,0.0
RLW3,C1,Regionalliga West,Super League,40.0,148.0,4,1,2,0,0.0,,0.0
RLW3,C2,Regionalliga West,Challenge League,40.0,148.0,4,2,1,1,0.0,,0.0
RLW3,CAREER_BREAK,Regionalliga West,CAREER_BREAK,40.0,,4,,21,0,0.0,,0.0
RLW3,CDN1,Regionalliga West,Canadian Premier League,40.0,80.0,4,1,1,0,0.0,,0.0
RLW3,CHC2,Regionalliga West,1. Liga Classic Gruppe 2,40.0,148.0,4,4,1,0,0.0,,0.0
RLW3,CHPR,Regionalliga West,Promotion League,40.0,148.0,4,3,2,0,0.0,,0.0
RLW3,CIR4,Regionalliga West,2. Liga interregional - Gruppe 4,40.0,148.0,4,5,1,0,0.0,,0.0
RLW3,CN2C,Regionalliga West,Championnat National 2 - Groupe C,40.0,50.0,4,4,1,0,0.0,,0.0
RLW3,DK1,Regionalliga West,Superliga,40.0,39.0,4,1,4,1,0.0,,0.0
RLW3,ES2,Regionalliga West,LaLiga2,40.0,157.0,4,2,1,0,200000.0,200000.0,0.0
RLW3,ES3A,Regionalliga West,Segunda División B - Grupo I (- 20/21),40.0,157.0,4,3,2,0,0.0,,0.0
RLW3,ES3E,Regionalliga West,Segunda División B - Grupo V (- 20/21),40.0,157.0,4,3,1,0,0.0,,0.0
RLW3,EST1,Regionalliga West,Premium Liiga,40.0,47.0,4,1,1,0,0.0,,0.0
RLW3,FI1,Regionalliga West,Veikkausliiga,40.0,49.0,4,1,3,1,0.0,,0.0
RLW3,GB2,Regionalliga West,Championship,40.0,189.0,4,2,3,0,900000.0,450000.0,0.0
RLW3,GB3,Regionalliga West,League One,40.0,189.0,4,3,1,0,50000.0,50000.0,0.0
RLW3,GB4,Regionalliga West,League Two,40.0,189.0,4,4,1,0,0.0,,0.0
RLW3,GE1N,Regionalliga West,Erovnuli Liga,40.0,53.0,4,1,1,0,0.0,,0.0
RLW3,GI1,Regionalliga West,Gibraltar Football League,40.0,266.0,4,1,2,0,0.0,,0.0
RLW3,GR1,Regionalliga West,Super League 1,40.0,56.0,4,1,2,1,0.0,,0.0
RLW3,GR2N,Regionalliga West,Football League Nord,40.0,56.0,4,2,1,0,0.0,,0.0
RLW3,IT4C,Regionalliga West,Serie D - Girone C,40.0,75.0,4,4,1,0,0.0,,0.0
RLW3,JAP2,Regionalliga West,J2 League,40.0,77.0,4,2,1,1,0.0,,0.0
RLW3,KTOS,Regionalliga West,Kanto Soccer League (Div.1),40.0,77.0,4,5,1,0,0.0,,0.0
RLW3,L1,Regionalliga West,Bundesliga,40.0,40.0,4,1,16,12,3330000.0,180000.0,1.0
RLW3,L2,Regionalliga West,2. Bundesliga,40.0,40.0,4,2,90,26,2780000.0,100000.0,1.0
RLW3,L3,Regionalliga West,3. Liga,40.0,40.0,4,3,242,30,920000.0,50000.0,1.0
RLW3,LI1,Regionalliga West,A Lyga,40.0,98.0,4,1,1,0,0.0,,0.0
RLW3,LLM1,Regionalliga West,Landesliga Mittelrhein Staffel 1,40.0,40.0,4,6,5,0,0.0,,1.0
RLW3,LLM2,Regionalliga West,Landesliga Mittelrhein Staffel 2,40.0,40.0,4,6,5,0,0.0,,1.0
RLW3,LNR1,Regionalliga West,Landesliga Niederrhein - Gruppe 1,40.0,40.0,4,6,6,0,0.0,,1.0
RLW3,LNR2,Regionalliga West,Landesliga Niederrhein - Gruppe 2,40.0,40.0,4,6,4,0,0.0,,1.0
RLW3,LNR3,Regionalliga West,Landesliga Niederrhein - Gruppe 3 (- 2023),40.0,40.0,4,6,3,0,0.0,,1.0
RLW3,LNWE,Regionalliga West,Landesliga Weser-Ems,40.0,40.0,4,6,1,0,0.0,,1.0
RLW3,LUX1,Regionalliga West,BGL Ligue,40.0,99.0,4,1,4,1,0.0,,0.0
RLW3,LUX2,Regionalliga West,Ehrenpromotion,40.0,99.0,4,2,3,0,0.0,,0.0
RLW3,MLS1,Regionalliga West,Major League Soccer,40.0,184.0,4,1,1,0,0.0,,0.0
RLW3,MNP3,Regionalliga West,MLS Next Pro,40.0,184.0,4,3,1,0,0.0,,0.0
RLW3,MT1N,Regionalliga West,Premier League Opening Round,40.0,106.0,4,1,1,0,0.0,,0.0
RLW3,NL1,Regionalliga West,Eredivisie,40.0,122.0,4,1,11,2,750000.0,750000.0,0.0
RLW3,NL2,Regionalliga West,Keuken Kampioen Divisie,40.0,122.0,4,2,26,2,0.0,,0.0
RLW3,NO1,Regionalliga West,Eliteserien,40.0,125.0,4,1,1,0,350000.0,350000.0,0.0
RLW3,NO2,Regionalliga West,OBOS-ligaen,40.0,125.0,4,2,1,0,0.0,,0.0
RLW3,NTD,Regionalliga West,Tweede Divisie,40.0,122.0,4,3,1,0,0.0,,0.0
RLW3,OBLB,Regionalliga West,Oberliga Baden-Württemberg,40.0,40.0,4,5,10,0,0.0,,1.0
RLW3,OBLC,Regionalliga West,Hessenliga,40.0,40.0,4,5,5,0,0.0,,1.0
RLW3,OBLF,Regionalliga West,NOFV-Oberliga Nord,40.0,40.0,4,5,3,0,0.0,,1.0
RLW3,OBLG,Regionalliga West,NOFV-Oberliga Süd,40.0,40.0,4,5,2,0,0.0,,1.0
RLW3,OBLJ,Regionalliga West,Oberliga Hamburg,40.0,40.0,4,5,1,0,0.0,,1.0
RLW3,OBLN,Regionalliga West,Oberliga Niedersachsen,40.0,40.0,4,5,8,0,0.0,,1.0
RLW3,OLB1,Regionalliga West,Bayernliga Nord,40.0,40.0,4,5,1,0,0.0,,1.0
RLW3,OLB2,Regionalliga West,Bayernliga Süd,40.0,40.0,4,5,3,0,0.0,,1.0
RLW3,OLMR,Regionalliga West,Mittelrheinliga,40.0,40.0,4,5,45,0,0.0,,1.0
RLW3,OLNI,Regionalliga West,Oberliga Niederrhein,40.0,40.0,4,5,116,2,0.0,,1.0
RLW3,OLRP,Regionalliga West,Oberliga Rheinland-Pfalz/Saar,40.0,40.0,4,5,11,1,0.0,,1.0
RLW3,OLW3,Regionalliga West,Oberliga Westfalen,40.0,40.0,4,5,142,3,50000.0,50000.0,1.0
RLW3,ORPE,Regionalliga West,Oberliga Rheinland-Pfalz/Saar - Endrunde,40.0,40.0,4,PlayoffRelegation,4,0,0.0,,1.0
RLW3,PL1,Regionalliga West,PKO BP Ekstraklasa,40.0,135.0,4,1,3,0,50000.0,50000.0,0.0
RLW3,PL2,Regionalliga West,Betclic 1 Liga,40.0,135.0,4,2,2,0,0.0,,0.0
RLW3,RETIREMENT,Regionalliga West,RETIREMENT,40.0,,4,,98,0,0.0,,0.0
RLW3,RHL,Regionalliga West,Rheinlandliga,40.0,40.0,4,6,2,0,0.0,,1.0
RLW3,RLB3,Regionalliga West,Regionalliga Bayern,40.0,40.0,4,4,17,1,0.0,,1.0
RLW3,RLN3,Regionalliga West,Regionalliga Nord,40.0,40.0,4,4,75,4,0.0,,1.0
RLW3,RLN4,Regionalliga West,Regionalliga Nordost,40.0,40.0,4,4,76,2,0.0,,1.0
RLW3,RLSW,Regionalliga West,Regionalliga Südwest,40.0,40.0,4,4,119,6,20000.0,20000.0,1.0
RLW3,RLW3,Regionalliga West,Regionalliga West,40.0,40.0,4,4,490,10,175000.0,50000.0,1.0
RLW3,RO1,Regionalliga West,SuperLiga,40.0,140.0,4,1,2,0,0.0,,0.0
RLW3,RUJL,Regionalliga West,U19 M-Liga (- 2023),40.0,141.0,4,Youth,1,1,0.0,,0.0
RLW3,SC1,Regionalliga West,Scottish Premiership,40.0,190.0,4,1,3,1,0.0,,0.0
RLW3,SE2,Regionalliga West,Superettan,40.0,147.0,4,2,1,0,0.0,,0.0
RLW3,SL1,Regionalliga West,Prva Liga,40.0,155.0,4,1,2,2,0.0,,0.0
RLW3,SLO1,Regionalliga West,Niké Liga,40.0,154.0,4,1,1,0,0.0,,0.0
RLW3,THA1,Regionalliga West,Thai League,40.0,167.0,4,1,1,0,0.0,,0.0
RLW3,TR1,Regionalliga West,Süper Lig,40.0,174.0,4,1,14,2,770000.0,100000.0,0.0
RLW3,TR2,Regionalliga West,1.Lig,40.0,174.0,4,2,14,1,0.0,,0.0
RLW3,TR3A,Regionalliga West,2.Lig Beyaz,40.0,174.0,4,3,11,0,100000.0,100000.0,0.0
RLW3,TR3B,Regionalliga West,2.Lig Kirmizi,40.0,174.0,4,3,11,0,0.0,,0.0
RLW3,TR4C,Regionalliga West,3.Lig Grup 3,40.0,174.0,4,4,1,0,0.0,,0.0
RLW3,TS1,Regionalliga West,Chance Liga,40.0,172.0,4,1,1,0,25000.0,25000.0,0.0
RLW3,UNKNOWN_CLUB,Regionalliga West,UNKNOWN_CLUB,40.0,,4,,7,0,0.0,,0.0
RLW3,USL,Regionalliga West,USL Championship,40.0,184.0,4,2,1,0,0.0,,0.0
RLW3,VLBA,Regionalliga West,Verbandsliga Baden,40.0,40.0,4,6,1,0,0.0,,1.0
RLW3,VLSA,Regionalliga West,Verbandsliga Sachsen-Anhalt,40.0,40.0,4,6,1,0,0.0,,1.0
RLW3,VLW1,Regionalliga West,Westfalenliga 1,40.0,40.0,4,6,20,0,0.0,,1.0
RLW3,VLW2,Regionalliga West,Westfalenliga 2,40.0,40.0,4,6,11,1,0.0,,1.0
RLW3,WITHOUT_CLUB,Regionalliga West,WITHOUT_CLUB,40.0,,4,,205,0,0.0,,0.0
RN,A1,Regionalliga Nord (94/95 - 07/08),Bundesliga,40.0,127.0,3,1,1,0,0.0,,0.0
RN,A2,Regionalliga Nord (94/95 - 07/08),2. Liga,40.0,127.0,3,2,1,0,0.0,,0.0
RN,BE1,Regionalliga Nord (94/95 - 07/08),Jupiler Pro League,40.0,19.0,3,1,2,2,0.0,,0.0
RN,C2,Regionalliga Nord (94/95 - 07/08),Challenge League,40.0,148.0,3,2,3,0,50000.0,50000.0,0.0
RN,DK1,Regionalliga Nord (94/95 - 07/08),Superliga,40.0,39.0,3,1,2,1,0.0,,0.0
RN,ENSD,Regionalliga Nord (94/95 - 07/08),Second Division (- 03/04),40.0,189.0,3,3,1,0,0.0,,0.0
RN,ES2,Regionalliga Nord (94/95 - 07/08),LaLiga2,40.0,157.0,3,2,1,0,0.0,,0.0
